Date, Time, AQI, Temperature (C), Humidity (%), Pressure (mb), Temperature before correction (C), Humidity before correction (%)
2022/12/02, 16:01:36, 25.20, 7.21, 49.26, 977.70, 12.93, 39.96
2022/12/02, 16:01:39, 25.00, 7.23, 49.25, 977.78, 12.95, 39.95
2022/12/02, 16:01:42, 26.50, 7.24, 49.24, 977.72, 12.96, 39.94
2022/12/02, 16:01:45, 25.89, 7.17, 49.46, 977.84, 12.89, 40.13
2022/12/02, 16:01:48, 25.00, 7.03, 49.79, 977.88, 12.75, 40.40
2022/12/02, 16:01:51, 23.64, 6.88, 50.17, 977.90, 12.60, 40.72
2022/12/02, 16:01:54, 25.24, 7.01, 49.89, 977.84, 12.73, 40.49
2022/12/02, 16:01:57, 25.67, 7.13, 49.61, 977.78, 12.85, 40.25
2022/12/02, 16:02:00, 27.24, 7.17, 49.52, 977.82, 12.89, 40.18
2022/12/02, 16:02:03, 27.16, 7.19, 49.48, 977.86, 12.91, 40.14
2022/12/02, 16:02:06, 27.41, 7.20, 49.43, 977.78, 12.92, 40.10
2022/12/02, 16:02:09, 28.25, 7.20, 49.43, 977.80, 12.92, 40.10
2022/12/02, 16:02:12, 27.14, 7.16, 49.51, 977.84, 12.88, 40.17
2022/12/02, 16:02:15, 26.75, 7.15, 49.52, 977.72, 12.87, 40.18
2022/12/02, 16:02:18, 25.36, 7.18, 49.43, 977.91, 12.90, 40.10
2022/12/02, 16:02:21, 25.00, 7.11, 49.62, 977.76, 12.83, 40.26
2022/12/02, 16:02:24, 25.58, 7.12, 49.61, 977.80, 12.84, 40.25
2022/12/02, 16:02:27, 25.00, 7.11, 49.64, 977.74, 12.83, 40.28
2022/12/02, 16:02:30, 24.70, 7.08, 49.75, 977.66, 12.80, 40.37
2022/12/02, 16:02:33, 25.17, 7.09, 49.73, 977.52, 12.81, 40.35
2022/12/02, 16:02:36, 25.34, 7.15, 49.57, 977.15, 12.87, 40.22
2022/12/02, 16:02:39, 25.74, 7.18, 49.48, 977.31, 12.90, 40.14
2022/12/02, 16:02:42, 27.15, 7.14, 49.56, 977.35, 12.86, 40.21
2022/12/02, 16:02:45, 26.52, 7.08, 49.69, 977.46, 12.80, 40.32
2022/12/02, 16:02:48, 27.12, 7.08, 49.73, 977.39, 12.80, 40.35
2022/12/02, 16:02:51, 27.14, 6.95, 50.05, 977.37, 12.67, 40.62
2022/12/02, 16:02:54, 25.00, 6.83, 50.31, 977.27, 12.55, 40.84
2022/12/02, 16:02:57, 25.00, 7.01, 49.86, 977.21, 12.73, 40.46
2022/12/02, 16:03:00, 26.03, 6.97, 50.01, 977.25, 12.69, 40.59
2022/12/02, 16:03:03, 25.21, 6.88, 50.19, 977.13, 12.60, 40.74
2022/12/02, 16:03:06, 25.99, 7.06, 49.75, 977.09, 12.78, 40.37
2022/12/02, 16:03:09, 28.79, 7.14, 49.56, 977.09, 12.86, 40.21
2022/12/02, 16:03:12, 29.00, 7.09, 49.71, 977.15, 12.81, 40.34
2022/12/02, 16:03:15, 29.23, 7.05, 49.80, 977.19, 12.77, 40.41
2022/12/02, 16:03:18, 27.59, 7.05, 49.81, 977.07, 12.77, 40.42
2022/12/02, 16:03:21, 26.79, 7.05, 49.83, 977.23, 12.77, 40.44
2022/12/02, 16:03:24, 26.84, 6.80, 50.46, 977.05, 12.52, 40.96
2022/12/02, 16:03:27, 27.65, 6.92, 50.18, 977.01, 12.64, 40.73
2022/12/02, 16:03:30, 27.41, 7.08, 49.84, 977.03, 12.80, 40.45
2022/12/02, 16:03:33, 28.11, 7.14, 49.68, 977.09, 12.86, 40.31
2022/12/02, 16:03:36, 30.59, 7.16, 49.64, 977.09, 12.88, 40.28
2022/12/02, 16:03:39, 29.65, 7.21, 49.51, 977.09, 12.93, 40.17
2022/12/02, 16:03:42, 28.53, 7.23, 49.48, 977.07, 12.95, 40.14
2022/12/02, 16:03:45, 28.46, 7.08, 49.81, 977.07, 12.80, 40.42
2022/12/02, 16:03:48, 25.00, 6.87, 50.29, 977.09, 12.59, 40.82
2022/12/02, 16:03:51, 25.57, 7.05, 49.83, 977.09, 12.77, 40.44
2022/12/02, 16:03:54, 25.24, 7.18, 49.56, 977.07, 12.90, 40.21
2022/12/02, 16:03:57, 27.29, 7.24, 49.43, 977.03, 12.96, 40.10
2022/12/02, 16:04:00, 25.41, 7.26, 49.38, 977.13, 12.98, 40.06
2022/12/02, 16:04:03, 29.33, 7.28, 49.31, 977.13, 13.00, 40.00
2022/12/02, 16:04:06, 30.91, 7.30, 49.25, 977.21, 13.02, 39.95
2022/12/02, 16:04:09, 31.78, 7.23, 49.43, 977.11, 12.95, 40.10
2022/12/02, 16:04:12, 30.36, 7.18, 49.56, 977.07, 12.90, 40.21
2022/12/02, 16:04:15, 31.40, 7.22, 49.45, 977.11, 12.94, 40.12
2022/12/02, 16:04:18, 31.89, 7.29, 49.33, 977.11, 13.01, 40.02
2022/12/02, 16:04:21, 33.96, 7.29, 49.32, 976.97, 13.01, 40.01
2022/12/02, 16:04:24, 33.68, 7.27, 49.35, 976.97, 12.99, 40.03
2022/12/02, 16:04:27, 35.09, 7.34, 49.13, 977.15, 13.06, 39.85
2022/12/02, 16:04:30, 36.70, 7.36, 49.07, 977.21, 13.08, 39.80
2022/12/02, 16:04:33, 34.93, 7.25, 49.31, 977.23, 12.97, 40.00
2022/12/02, 16:04:36, 35.61, 7.21, 49.39, 977.29, 12.93, 40.07
2022/12/02, 16:04:39, 32.75, 7.27, 49.29, 977.31, 12.99, 39.98
2022/12/02, 16:04:42, 32.91, 7.26, 49.33, 977.35, 12.98, 40.02
2022/12/02, 16:04:45, 32.77, 7.21, 49.48, 977.29, 12.93, 40.14
2022/12/02, 16:04:48, 31.92, 7.07, 49.88, 977.44, 12.79, 40.48
2022/12/02, 16:04:51, 30.09, 7.14, 49.74, 977.41, 12.86, 40.36
2022/12/02, 16:04:54, 28.71, 7.19, 49.61, 977.44, 12.91, 40.25
2022/12/02, 16:04:57, 27.97, 7.07, 49.98, 977.31, 12.79, 40.56
2022/12/02, 16:05:00, 26.63, 7.11, 49.90, 977.37, 12.83, 40.50
2022/12/02, 16:05:03, 27.15, 7.23, 49.61, 977.31, 12.95, 40.25
2022/12/02, 16:05:06, 30.15, 7.29, 49.42, 977.33, 13.01, 40.09
2022/12/02, 16:05:09, 30.75, 7.31, 49.32, 977.29, 13.03, 40.01
2022/12/02, 16:05:12, 32.49, 7.33, 49.26, 977.33, 13.05, 39.96
2022/12/02, 16:05:15, 35.72, 7.35, 49.19, 977.31, 13.07, 39.90
2022/12/02, 16:05:18, 35.88, 7.34, 49.18, 977.37, 13.06, 39.89
2022/12/02, 16:05:21, 35.07, 7.27, 49.37, 977.29, 12.99, 40.05
2022/12/02, 16:05:24, 35.05, 7.33, 49.26, 977.33, 13.05, 39.96
2022/12/02, 16:05:27, 38.05, 7.36, 49.23, 977.39, 13.08, 39.93
2022/12/02, 16:05:30, 40.72, 7.37, 49.25, 977.35, 13.09, 39.95
2022/12/02, 16:05:33, 39.61, 7.36, 49.44, 977.35, 13.08, 40.11
2022/12/02, 16:05:36, 42.95, 7.42, 49.52, 977.29, 13.14, 40.18
2022/12/02, 16:05:39, 45.66, 7.46, 49.50, 977.27, 13.18, 40.16
2022/12/02, 16:05:42, 51.09, 7.49, 49.42, 977.27, 13.21, 40.09
2022/12/02, 16:05:46, 57.94, 7.54, 49.31, 977.25, 13.26, 40.00
2022/12/02, 16:05:48, 59.42, 7.57, 49.22, 977.29, 13.29, 39.92
2022/12/02, 16:05:51, 60.72, 7.60, 48.97, 977.25, 13.32, 39.71
2022/12/02, 16:05:55, 61.59, 7.63, 48.75, 977.31, 13.35, 39.52
2022/12/02, 16:05:58, 64.25, 7.66, 48.50, 977.31, 13.38, 39.31
2022/12/02, 16:06:01, 67.49, 7.69, 48.27, 977.33, 13.41, 39.11
2022/12/02, 16:06:03, 74.11, 7.71, 48.18, 977.31, 13.43, 39.03
2022/12/02, 16:06:07, 80.45, 7.74, 48.32, 977.33, 13.46, 39.15
2022/12/02, 16:06:09, 81.92, 7.76, 48.48, 977.27, 13.48, 39.29
2022/12/02, 16:06:12, 84.42, 7.79, 48.47, 977.23, 13.51, 39.28
2022/12/02, 16:06:15, 82.61, 7.83, 48.41, 977.27, 13.55, 39.23
2022/12/02, 16:06:18, 87.81, 7.85, 48.44, 977.27, 13.57, 39.26
2022/12/02, 16:06:22, 93.09, 7.90, 48.78, 977.31, 13.62, 39.55
2022/12/02, 16:06:25, 99.13, 7.96, 49.24, 977.31, 13.68, 39.94
2022/12/02, 16:06:28, 111.85, 8.02, 49.76, 977.23, 13.74, 40.38
2022/12/02, 16:06:31, 127.17, 8.09, 50.32, 977.27, 13.81, 40.85
2022/12/02, 16:06:34, 146.20, 8.16, 50.76, 977.27, 13.88, 41.21
2022/12/02, 16:06:37, 155.51, 8.23, 51.18, 977.23, 13.95, 41.55
2022/12/02, 16:06:40, 166.10, 8.30, 51.29, 977.25, 14.02, 41.64
2022/12/02, 16:06:43, 179.62, 8.37, 51.64, 977.23, 14.09, 41.93
2022/12/02, 16:06:46, 190.42, 8.45, 52.15, 977.21, 14.17, 42.34
2022/12/02, 16:06:49, 197.67, 8.52, 52.53, 977.21, 14.24, 42.64
2022/12/02, 16:06:52, 202.76, 8.60, 52.72, 977.25, 14.32, 42.79
2022/12/02, 16:06:55, 204.42, 8.66, 52.93, 977.33, 14.38, 42.96
2022/12/02, 16:06:58, 204.94, 8.75, 52.83, 977.31, 14.47, 42.88
2022/12/02, 16:07:01, 201.61, 8.82, 52.74, 977.29, 14.54, 42.81
2022/12/02, 16:07:04, 199.95, 8.92, 52.52, 977.27, 14.64, 42.63
2022/12/02, 16:07:07, 196.56, 9.03, 52.28, 977.23, 14.75, 42.44
2022/12/02, 16:07:10, 195.58, 9.18, 52.03, 977.27, 14.90, 42.24
2022/12/02, 16:07:13, 194.06, 9.32, 51.72, 977.25, 15.04, 41.99
2022/12/02, 16:07:16, 191.87, 9.48, 51.34, 977.29, 15.20, 41.68
2022/12/02, 16:07:19, 192.70, 9.63, 50.96, 977.23, 15.35, 41.37
2022/12/02, 16:07:22, 193.05, 9.78, 50.63, 977.27, 15.50, 41.10
2022/12/02, 16:07:25, 194.22, 9.93, 50.29, 977.29, 15.65, 40.82
2022/12/02, 16:07:28, 196.42, 10.08, 50.10, 977.21, 15.80, 40.66
2022/12/02, 16:07:31, 200.33, 10.24, 50.24, 977.17, 15.96, 40.78
2022/12/02, 16:07:34, 206.11, 10.38, 50.51, 977.17, 16.10, 41.00
2022/12/02, 16:07:37, 211.04, 10.52, 50.91, 977.25, 16.24, 41.33
2022/12/02, 16:07:40, 208.15, 10.65, 51.19, 977.29, 16.37, 41.56
2022/12/02, 16:07:43, 208.98, 10.77, 51.16, 977.29, 16.49, 41.54
2022/12/02, 16:07:46, 211.39, 10.88, 51.03, 977.25, 16.60, 41.43
2022/12/02, 16:07:49, 213.22, 11.00, 50.96, 977.23, 16.72, 41.37
2022/12/02, 16:07:52, 215.68, 11.11, 50.94, 977.25, 16.83, 41.36
2022/12/02, 16:07:55, 215.80, 11.23, 51.08, 977.29, 16.95, 41.47
2022/12/02, 16:07:58, 217.98, 11.32, 51.29, 977.25, 17.04, 41.64
